IsSuccessful,DateOfBirth,AccountCreated,IsCreatedOnline,RequestType,RequestStartDate,RequestStartTime,RequestSubmissionTime,CreatedBy
0,1966-09-08,1,1,Rent,2010-06-03,12:24,15:27,DW-AvAPmPDjWU-1233@protonmail.com
1,1971-03-25,1,1,Rent,2010-06-03,11:44,17:54,DW-sYnUvoDquFBJlm-8265@gmx.com
1,1976-06-05,1,1,Sale,2010-06-05,19:38,20:25,DW-RxsUZAuogOqvY-5960@tutanota.com
1,2002-04-21,1,1,Sale,2010-06-05,08:53,19:51,DW-tXCfPSmVQI-3862@wp.pl
1,1994-03-24,1,1,Sale,2010-06-05,11:20,13:26,DW-rStRvAmKiQ-0987@protonmail.com
0,1968-04-23,1,1,Sale,2010-06-06,14:11,16:33,DW-moTODvMGdRxm-1088@mail.com
0,2023-01-18,0,1,Rent,2010-06-07,18:04,21:44,Anonymous
1,1988-10-19,1,1,Rent,2010-06-07,06:44,16:38,DW-GLVpbqYaWkfcUJn-6866@gmx.com
1,1988-06-14,1,1,Rent,2010-06-07,09:41,12:53,DW-MkiYgEqeexsOjY-6984@aol.com
0,2023-12-01,0,0,Sale,2010-06-07,10:23,12:14,Anonymous
0,1980-11-27,1,1,Sale,2010-06-08,06:32,14:36,DW-pVgYFqkXaoLsw-0884@zoho.com
0,1992-04-27,1,1,Sale,2010-06-09,15:32,16:47,DW-nEcWJuTBlKY-7722@hotmail.com
0,2004-01-13,1,0,Sale,2010-06-09,07:42,22:04,DW-SdhuEKtSlvZ-8064@gmx.com
0,2023-05-28,0,1,Rent,2010-06-10,13:13,18:07,Anonymous
0,2023-07-26,0,0,Rent,2010-06-12,11:43,19:20,Anonymous
1,2004-02-22,1,1,Rent,2010-06-12,14:36,20:08,DW-jMcndMFddxUydtZu-2644@me.com
1,1993-01-14,1,1,Rent,2010-06-13,18:30,20:46,DW-EeikpYwQMi-6406@wp.pl
0,1966-07-01,1,1,Rent,2010-06-16,09:41,22:02,DW-nzfVtKcTAeoYWZS-6564@op.pl
1,1999-11-14,1,1,Sale,2010-06-17,08:19,08:22,DW-wgopeQPm-3462@inbox.lv
0,2023-09-14,0,1,Sale,2010-06-18,16:45,21:58,Anonymous
1,2002-04-25,1,1,Sale,2010-06-18,20:32,22:00,DW-wAoTNJPUdRUOKc-6305@inbox.lv
1,1982-09-16,1,1,Rent,2010-06-18,16:35,17:46,DW-PrQRMCsRdIQCqc-3441@aol.com
1,2003-09-11,1,1,Rent,2010-06-20,10:33,19:43,DW-qfKbTczamVpf-0159@gmx.com
0,1978-03-16,1,0,Sale,2010-06-20,12:54,13:20,DW-NdFDDJFAYrQL-0631@onet.pl
0,2023-08-14,0,0,Rent,2010-06-21,12:35,12:39,Anonymous
0,2023-01-19,0,1,Sale,2010-06-21,08:25,11:32,Anonymous
1,1997-11-09,1,1,Rent,2010-06-21,08:55,18:57,DW-shLsEOjR-9263@aol.com
1,1984-05-09,1,1,Sale,2010-06-21,09:19,17:06,DW-LeVsitEgPpxjRoJ-1362@me.com
1,1995-12-21,1,1,Sale,2010-06-23,07:01,21:35,DW-uLZBJWjjscFERGw-8145@zoho.com
1,1973-11-13,1,1,Sale,2010-06-24,18:25,19:22,DW-PfLpAOcO-8302@mail.com
1,1989-08-15,1,1,Sale,2010-06-24,14:44,20:13,DW-ulHVCXDlHYHkhzv-4247@protonmail.com
1,1977-03-18,1,1,Sale,2010-06-25,15:31,15:47,DW-VNjbUIeLBaoJLI-7952@op.pl
0,1964-07-07,1,1,Sale,2010-06-26,09:25,19:02,DW-unwdcDRiHzRl-7269@me.com
0,1984-08-09,1,1,Sale,2010-06-26,17:01,20:42,DW-WHBQWasAljJsyKr-6881@onet.pl
0,1961-09-14,1,1,Rent,2010-06-26,08:14,21:01,DW-linMbgixqFByefs-4871@yahoo.com
0,1977-06-07,1,1,Sale,2010-06-26,07:25,14:06,DW-zTupifBuPBDK-9165@onet.pl
0,1974-11-28,1,1,Sale,2010-06-28,22:09,22:17,DW-xrHUGjzdqbXUv-6084@op.pl
0,1998-08-21,1,1,Sale,2010-06-29,14:52,19:48,DW-DFZtOTpppqxKY-1777@onet.pl
0,1975-05-23,1,1,Rent,2010-06-30,20:37,21:53,DW-SSGppyeIfzpD-1114@hotmail.com
0,1968-06-17,1,1,Rent,2010-06-30,10:20,21:25,DW-cdxmYCYNvToF-8880@outlook.com
0,1980-01-19,1,1,Sale,2010-07-01,18:29,21:37,DW-QeKHdcjnMf-9101@inbox.lv
0,1995-04-02,1,1,Sale,2010-07-03,08:30,21:40,DW-WkBErYKsMG-1192@gmail.com
1,1984-09-10,1,1,Sale,2010-07-04,11:17,21:35,DW-AivIQrMEQvKjlc-5424@yandex.com
0,2023-11-28,0,1,Rent,2010-07-04,08:13,13:48,Anonymous
0,1962-07-12,1,0,Sale,2010-07-06,18:09,19:07,DW-vmaiXGdN-3777@mail.com
1,1977-06-20,1,1,Sale,2010-07-06,08:37,13:44,DW-zEOnVRNIlt-0423@o2.pl
1,1972-09-11,1,1,Sale,2010-07-08,17:27,18:35,DW-lxuWEXvSPiYKcX-1152@interia.pl
0,1989-04-09,1,1,Rent,2010-07-14,10:17,11:23,DW-KlmUwVPVla-4676@tutanota.com
0,2023-11-20,0,1,Sale,2010-07-15,09:47,17:01,Anonymous
1,1983-08-07,1,1,Sale,2010-07-15,14:58,21:12,DW-mJrjLNbRyt-8055@interia.pl
1,2003-12-06,1,1,Sale,2010-07-16,16:11,19:11,DW-WLXmSYSnpngD-5682@interia.pl
0,2023-11-01,0,1,Rent,2010-07-16,09:29,20:00,Anonymous
1,1981-07-25,1,1,Sale,2010-07-17,14:03,19:01,DW-YzWPRXQsQRPmH-2832@aol.com
0,1971-03-25,1,1,Rent,2010-07-18,11:25,17:41,DW-sYnUvoDquFBJlm-8265@gmx.com
0,1961-09-21,1,1,Rent,2010-07-18,14:29,21:47,DW-gBArNyTfYHWmGSV-8502@protonmail.com
0,1997-11-09,1,0,Rent,2010-07-18,07:37,17:42,DW-shLsEOjR-9263@aol.com
1,1998-12-11,1,1,Rent,2010-07-19,11:49,21:05,DW-qWSAtESWRhkgAwWK-7004@hotmail.com
0,1993-07-01,1,1,Sale,2010-07-19,09:12,14:26,DW-kwICgcmiSIJfYd-4029@yahoo.com
0,1992-04-27,1,1,Rent,2010-07-22,11:14,16:05,DW-nEcWJuTBlKY-7722@hotmail.com
1,1989-08-24,1,1,Sale,2010-07-22,14:22,19:59,DW-IsROpRuMQMPfMS-2836@onet.pl
0,1974-04-10,1,1,Sale,2010-07-22,10:49,15:03,DW-igmzxNvdjZHST-7965@live.com
0,1973-03-14,1,1,Sale,2010-07-22,06:52,13:57,DW-czuXPkuQKLBKxhc-4124@interia.pl
0,2023-10-09,0,1,Rent,2010-07-22,07:54,15:39,Anonymous
0,2023-09-11,0,0,Rent,2010-07-23,09:46,16:14,Anonymous
0,1974-11-24,1,1,Sale,2010-07-23,12:31,16:51,DW-slpWStDbqFGEh-3352@protonmail.com
1,1961-11-14,1,1,Sale,2010-07-24,14:23,15:18,DW-gSNhRxokkNpK-9884@wp.pl
0,2023-07-18,0,0,Rent,2010-07-24,14:40,18:10,Anonymous
1,2003-03-26,1,1,Rent,2010-07-24,12:39,21:26,DW-PosKXoOgTZkr-6804@op.pl
1,1986-04-28,1,1,Rent,2010-07-26,07:12,21:26,DW-wEdaEGQIVRBxRB-4890@yahoo.com
1,1984-12-27,1,1,Rent,2010-07-27,07:58,11:51,DW-mLrxKLslrIbD-0698@onet.pl
0,2023-12-03,0,1,Rent,2010-07-27,12:53,21:58,Anonymous
1,1998-08-21,1,1,Rent,2010-07-28,10:39,16:57,DW-DFZtOTpppqxKY-1777@onet.pl
0,2023-10-21,0,1,Rent,2010-07-29,08:27,09:24,Anonymous
0,2003-07-05,1,1,Sale,2010-07-30,10:22,16:52,DW-qhKZOHasae-8930@hotmail.com
0,2024-01-22,0,1,Sale,2010-07-30,11:14,16:25,Anonymous
0,2023-08-08,0,1,Sale,2010-07-30,07:11,08:05,Anonymous
0,1968-10-16,1,1,Sale,2010-07-31,10:37,17:45,DW-IstjxFppVOh-4120@zoho.com
0,2023-12-22,0,1,Rent,2010-07-31,09:31,13:34,Anonymous
1,1980-01-19,1,1,Sale,2010-07-31,08:31,09:48,DW-QeKHdcjnMf-9101@inbox.lv
0,2023-07-22,0,0,Sale,2010-08-01,19:34,19:42,Anonymous
1,1964-11-20,1,1,Sale,2010-08-02,16:30,19:49,DW-MgBkMmxImW-7699@op.pl
0,1973-03-29,1,1,Sale,2010-08-02,16:30,18:56,DW-eRMlUsMx-3088@o2.pl
0,1978-04-01,1,1,Sale,2010-08-02,19:44,21:51,DW-mOCCNbOGKufe-6009@tutanota.com
0,2023-04-15,0,1,Rent,2010-08-03,11:56,17:04,Anonymous
0,2023-05-23,0,1,Sale,2010-08-03,11:10,15:25,Anonymous
0,1967-12-23,1,1,Rent,2010-08-03,09:17,11:09,DW-LXZTofDb-9720@tutanota.com
0,1977-12-16,1,1,Sale,2010-08-03,06:29,16:49,DW-UZrvLQPGsfrhUALE-3339@o2.pl
0,1978-11-21,1,1,Sale,2010-08-03,07:06,19:20,DW-kmJcwphAkHITxG-2458@op.pl
0,1996-12-08,1,1,Sale,2010-08-04,07:06,09:27,DW-JHpcrbVDmnZWuno-6294@inbox.lv
0,2023-08-27,0,1,Rent,2010-08-04,15:45,22:24,Anonymous
0,1980-06-19,1,1,Rent,2010-08-06,07:44,13:16,DW-latPmWuQkerIj-5400@wp.pl
1,1985-09-02,1,1,Rent,2010-08-06,14:55,17:05,DW-FMSFGxnTm-6710@gmail.com
0,1975-07-28,1,1,Rent,2010-08-07,12:58,21:26,DW-LBdtgfCrqmfauY-9790@onet.pl
0,2024-01-14,0,1,Sale,2010-08-08,08:38,09:48,Anonymous
1,1960-05-15,1,1,Rent,2010-08-08,08:42,09:00,DW-ZSJmrvdDuXzELEa-6819@inbox.lv
0,1981-06-03,1,1,Sale,2010-08-08,16:58,21:08,DW-nixXHChNgz-0739@o2.pl
1,1968-09-08,1,1,Sale,2010-08-10,08:05,16:38,DW-KHCNuUuGwiAzn-5982@aol.com
1,2003-11-25,1,1,Rent,2010-08-11,07:27,08:41,DW-UwSItDCUyIVgoSsl-9716@gmail.com
0,1966-02-16,1,1,Sale,2010-08-12,14:08,20:00,DW-NJqPFcXw-2842@hotmail.com
1,2001-01-04,1,1,Sale,2010-08-12,16:40,21:37,DW-DKMZNmgXb-9979@live.com
0,2024-03-16,0,1,Sale,2010-08-13,07:05,16:51,Anonymous
0,1995-02-03,1,1,Sale,2010-08-13,07:47,10:37,DW-nSQTwjauradRSe-4201@aol.com
1,1999-04-05,1,1,Sale,2010-08-13,09:04,14:04,DW-wGayFBqDNaNLCQM-0684@icloud.com
0,2023-09-02,0,1,Sale,2010-08-14,08:56,20:32,Anonymous
0,1970-02-13,1,1,Sale,2010-08-14,15:14,15:26,DW-dgZQeoMSDKHooL-1994@mail.com
0,1965-04-09,1,0,Rent,2010-08-15,18:12,18:35,DW-mKEbFblXPLkf-4006@o2.pl
1,1980-01-19,1,1,Sale,2010-08-16,08:07,15:07,DW-QeKHdcjnMf-9101@inbox.lv
0,2023-08-03,0,0,Sale,2010-08-16,12:32,20:11,Anonymous
1,1976-09-23,1,1,Rent,2010-08-17,08:53,22:46,DW-VMmVeTWTx-1260@op.pl
0,1977-02-03,1,1,Sale,2010-08-18,12:17,12:20,DW-jTARBjffHv-2760@hotmail.com
0,2024-01-12,0,1,Rent,2010-08-18,07:13,22:50,Anonymous
0,2003-09-27,1,1,Rent,2010-08-18,09:00,10:08,DW-HrZQyHDiwfDHs-0282@gmail.com
0,2023-10-03,0,0,Rent,2010-08-19,08:53,13:03,Anonymous
1,1962-05-18,1,1,Sale,2010-08-19,10:52,14:35,DW-ZgAqKChyBb-4784@interia.pl
0,2023-03-05,0,0,Rent,2010-08-20,06:34,14:34,Anonymous
1,1995-08-31,1,1,Rent,2010-08-20,08:48,19:23,DW-ODmyJRhcLTuaWK-0497@protonmail.com
1,1994-06-20,1,1,Rent,2010-08-22,13:45,14:26,DW-cNMOnDmqcKUYOs-2465@o2.pl
0,1999-01-02,1,1,Sale,2010-08-23,15:41,17:34,DW-usIUkSGkIV-8516@interia.pl
1,1996-12-13,1,1,Sale,2010-08-24,09:18,22:51,DW-ULgMmItYkwUsapa-8665@o2.pl
1,1962-04-09,1,1,Sale,2010-08-24,13:57,20:24,DW-JNZEkTcevSXdq-7760@tutanota.com
1,2003-11-23,1,1,Sale,2010-08-24,19:05,21:37,DW-ABCfzhsqSCjt-7969@protonmail.com
1,1982-05-25,1,1,Sale,2010-08-25,08:07,21:15,DW-FAekycwCVqpqKJ-3242@me.com
0,1982-03-21,1,0,Sale,2010-08-26,06:58,14:42,DW-BsfgsYgNIs-3573@icloud.com
0,1968-09-26,1,1,Rent,2010-08-26,13:24,16:46,DW-lbjnSQsnibrjp-2538@gmail.com
0,1963-09-23,1,1,Sale,2010-08-27,09:54,13:58,DW-STakJipP-3820@zoho.com
0,1997-08-17,1,1,Sale,2010-08-28,17:01,21:54,DW-lNUrsxeRqrTEScI-2908@wp.pl
1,1998-05-19,1,1,Rent,2010-08-28,16:02,20:42,DW-RoMnTCyKpsON-2295@outlook.com
0,2023-06-15,0,1,Sale,2010-08-28,10:59,20:57,Anonymous
0,1985-09-02,1,1,Rent,2010-08-29,06:54,15:48,DW-lXhTsEtDPzvGghI-9287@interia.pl
0,1966-11-22,1,0,Rent,2010-08-29,14:02,16:16,DW-QnmCYTJZeBCZpUQ-8526@me.com
0,1967-05-06,1,1,Rent,2010-08-30,09:59,16:31,DW-ODAaOxpQ-0051@hotmail.com
0,1962-05-11,1,1,Sale,2010-08-30,15:29,19:42,DW-BQFYlNXQJDEa-1392@gmail.com
0,1987-01-25,1,0,Sale,2010-08-31,10:07,20:53,DW-FNUtYKVNQie-0121@mail.com
1,1973-09-21,1,1,Rent,2010-08-31,19:41,22:22,DW-hfgMINRuPdjXNvD-8104@tutanota.com
1,1968-06-23,1,1,Sale,2010-09-01,11:14,11:35,DW-wBnaykhR-9686@interia.pl
0,1981-09-18,1,1,Sale,2010-09-01,15:34,15:48,DW-ZPGpkNyYkrX-1756@onet.pl
0,2023-01-30,0,1,Sale,2010-09-02,08:29,17:07,Anonymous
0,1994-10-08,1,0,Rent,2010-09-02,08:11,09:07,DW-FPFMCnMiLwqPXNcg-8797@onet.pl
1,1975-07-19,1,1,Sale,2010-09-03,13:26,14:10,DW-VTmFRmNqd-7765@protonmail.com
0,2024-02-29,0,1,Rent,2010-09-04,08:25,16:20,Anonymous
0,1998-05-02,1,1,Sale,2010-09-04,19:17,20:06,DW-uweKMgSqi-0869@onet.pl
0,2001-01-12,1,1,Sale,2010-09-05,15:19,18:44,DW-bkaxYBamts-7505@o2.pl
1,1976-09-23,1,1,Rent,2010-09-05,10:23,20:09,DW-VMmVeTWTx-1260@op.pl
1,1968-07-29,1,1,Rent,2010-09-06,06:40,22:19,DW-CvBTPiwQePE-8043@yahoo.com
1,1976-08-14,1,1,Rent,2010-09-07,06:29,17:56,DW-qfpAlDks-8539@aol.com
0,1963-10-05,1,1,Sale,2010-09-07,14:41,16:58,DW-qECNyvmmndwz-1473@protonmail.com
0,1965-02-23,1,1,Rent,2010-09-08,11:34,18:03,DW-FAxtzyZroWIwBBxd-8297@zoho.com
0,2004-11-19,1,1,Rent,2010-09-08,06:23,13:22,DW-YRCjrRGoLvcLIyIO-6676@outlook.com
0,2003-09-30,1,1,Rent,2010-09-09,10:18,13:35,DW-qEjvJpeD-8009@gmx.com
0,2023-10-05,0,1,Sale,2010-09-09,19:25,19:56,Anonymous
0,2023-07-31,0,0,Sale,2010-09-11,16:17,16:49,Anonymous
0,1978-04-01,1,0,Rent,2010-09-12,07:25,13:10,DW-mOCCNbOGKufe-6009@tutanota.com
1,1988-10-19,1,1,Rent,2010-09-12,13:23,19:45,DW-GLVpbqYaWkfcUJn-6866@gmx.com
0,1980-09-21,1,1,Sale,2010-09-13,19:09,19:57,DW-YQfguxHPsUixyz-1783@op.pl
1,1966-04-21,1,1,Rent,2010-09-14,12:25,13:35,DW-kJNAkocLTWzSt-0970@o2.pl
1,1988-10-21,1,1,Rent,2010-09-14,13:30,14:04,DW-kXHdxwzwThuQ-2451@live.com
1,1967-12-01,1,1,Sale,2010-09-15,10:51,11:09,DW-idkIWMWBE-7108@gmail.com
1,1990-08-31,1,1,Sale,2010-09-17,11:15,15:40,DW-BXPuJErOXcec-3102@aol.com
1,1970-11-25,1,1,Sale,2010-09-18,06:27,13:08,DW-qiFluJNrkb-6738@gmail.com
0,1981-10-26,1,1,Sale,2010-09-18,10:16,19:11,DW-iANHIEFf-8778@live.com
1,2003-11-23,1,1,Sale,2010-09-18,07:11,10:35,DW-ABCfzhsqSCjt-7969@protonmail.com
1,1977-03-10,1,0,Sale,2010-09-19,09:07,21:01,DW-xdguIvBGR-8789@onet.pl
1,1984-02-14,1,0,Sale,2010-09-20,13:27,16:42,DW-mmVDzlMIdr-4566@inbox.lv
0,2024-01-10,0,1,Sale,2010-09-20,10:24,12:46,Anonymous
1,1960-09-11,1,1,Rent,2010-09-22,11:57,12:55,DW-lvIeCItomjKrWCmF-3457@tutanota.com
1,1960-08-10,1,1,Sale,2010-09-22,13:56,18:20,DW-znwulWYORwp-6739@mail.com
0,1977-03-18,1,1,Rent,2010-09-22,08:32,16:42,DW-VNjbUIeLBaoJLI-7952@op.pl
0,1997-10-21,1,1,Sale,2010-09-23,08:34,15:52,DW-mfTjgvdR-7369@protonmail.com
0,1962-10-14,1,1,Rent,2010-09-24,06:42,13:53,DW-tqzbDwSHcsaYy-8232@aol.com
1,1978-02-17,1,1,Sale,2010-09-24,10:07,14:04,DW-vICPrPHnH-4256@gmx.com
0,1996-02-01,1,1,Rent,2010-09-24,17:51,21:41,DW-LRiIkATbEOjl-1059@zoho.com
1,1984-02-14,1,1,Sale,2010-09-25,14:44,17:51,DW-mmVDzlMIdr-4566@inbox.lv
0,2023-10-07,0,1,Rent,2010-09-25,19:38,20:29,Anonymous
0,1975-08-25,1,0,Rent,2010-09-25,08:44,16:12,DW-cUyJnvLiLK-4618@icloud.com
1,1975-07-28,1,1,Sale,2010-09-25,08:14,19:48,DW-LBdtgfCrqmfauY-9790@onet.pl
1,1964-09-07,1,1,Sale,2010-09-25,07:03,08:49,DW-hhmaPPDWaYArNMx-3763@interia.pl
0,2023-12-23,0,1,Rent,2010-09-25,06:57,10:34,Anonymous
1,1988-04-06,1,1,Sale,2010-09-28,09:39,10:43,DW-RmVwjkqq-5656@interia.pl
1,1975-07-16,1,1,Rent,2010-09-29,21:26,21:42,DW-uKKmETAt-7970@o2.pl
0,2023-03-07,0,1,Sale,2010-09-29,08:27,10:35,Anonymous
0,1977-11-07,1,1,Sale,2010-09-30,09:43,14:01,DW-pJRpHStkSNI-6330@me.com
1,1998-06-13,1,1,Sale,2010-09-30,06:21,14:08,DW-vizHAXTWOGJ-9143@icloud.com
1,1982-09-05,1,0,Sale,2010-10-01,08:45,11:17,DW-jRAniVrCg-5876@yandex.com
0,2023-07-15,0,1,Rent,2010-10-01,17:48,20:40,Anonymous
1,2005-02-06,1,1,Sale,2010-10-02,12:13,16:45,DW-AMScOQuB-7709@op.pl
0,1997-02-20,1,1,Rent,2010-10-02,11:02,16:56,DW-XlbYNGFRUmDE-9073@yandex.com
1,1993-07-01,1,1,Sale,2010-10-02,14:32,19:04,DW-luKfsSQirhUzrG-0547@mail.com
1,1992-04-23,1,1,Sale,2010-10-03,17:15,17:35,DW-RQlanEANUrAPuZJA-2972@interia.pl
0,2023-05-15,0,1,Sale,2010-10-04,18:54,21:58,Anonymous
0,2001-03-12,1,1,Sale,2010-10-04,12:59,14:49,DW-jqIXkbPigV-5519@outlook.com
0,1972-05-22,1,1,Sale,2010-10-04,07:22,18:31,DW-aVQWbrYCaXxqInuG-2255@gmx.com
1,1972-09-16,1,1,Rent,2010-10-04,06:57,10:16,DW-nzIqszFD-7596@interia.pl
1,1970-05-15,1,0,Rent,2010-10-05,08:04,12:37,DW-mlPeVCcKuQJOQpj-8260@gmx.com
0,2023-09-01,0,0,Sale,2010-10-06,07:04,18:48,Anonymous
1,1994-03-12,1,1,Sale,2010-10-07,14:54,21:58,DW-JzhfwePdMBEk-8177@o2.pl
0,2002-04-30,1,1,Rent,2010-10-07,13:10,15:53,DW-PqRrpoPXkZrQ-3464@interia.pl
0,1973-09-21,1,0,Sale,2010-10-10,16:22,22:46,DW-hfgMINRuPdjXNvD-8104@tutanota.com
0,1996-12-31,1,1,Rent,2010-10-11,06:50,13:32,DW-bDLTHqnbvDm-9408@mail.com
1,1990-08-26,1,1,Sale,2010-10-11,07:59,10:46,DW-jixMzYFTvyUP-6347@o2.pl
0,1976-08-14,1,1,Sale,2010-10-11,10:28,14:35,DW-kMPPVpbhCpJtmnZ-5851@aol.com
0,1986-04-28,1,1,Rent,2010-10-12,09:23,14:44,DW-wEdaEGQIVRBxRB-4890@yahoo.com
1,1979-09-24,1,1,Sale,2010-10-12,08:28,15:11,DW-qPpwZxaVZsXdQrPX-1109@zoho.com
0,1992-01-25,1,1,Sale,2010-10-13,09:13,11:59,DW-rhruHpopTw-8609@yandex.com
1,1984-04-13,1,1,Sale,2010-10-14,10:13,22:02,DW-zamolRjyIVcsmp-7723@me.com
1,1996-01-16,1,0,Sale,2010-10-14,12:03,20:52,DW-tIbHqAlHvnHtz-1753@icloud.com
0,2003-10-06,1,1,Sale,2010-10-14,08:54,11:43,DW-HUYBewzSDGfH-9910@live.com
0,1985-10-16,1,1,Rent,2010-10-14,06:15,08:52,DW-twUkyMzDqSX-1853@gmail.com
0,1965-07-20,1,1,Rent,2010-10-15,20:26,21:51,DW-OzGrGKAx-9853@yahoo.com
1,1987-11-07,1,1,Sale,2010-10-15,08:32,16:28,DW-MdrLFzfX-2620@gmail.com
0,1989-03-02,1,1,Sale,2010-10-15,15:23,21:00,DW-DEmShjpOv-3506@yandex.com
0,1989-02-09,1,1,Sale,2010-10-16,10:57,20:40,DW-jTqnYBcT-5752@aol.com
1,1962-11-10,1,1,Sale,2010-10-16,07:08,20:41,DW-SDxDbMwFriFnJX-9186@gmx.com
0,1979-05-25,1,1,Sale,2010-10-17,09:25,11:22,DW-FNGuxGdyeZc-4506@op.pl
0,1980-01-19,1,1,Rent,2010-10-18,06:44,19:17,DW-QeKHdcjnMf-9101@inbox.lv
1,1985-03-26,1,1,Rent,2010-10-18,12:13,21:12,DW-nMiqXhpNOs-0372@mail.com
0,2004-08-04,1,1,Sale,2010-10-19,06:36,15:52,DW-ifDJDtcRRvhy-6341@hotmail.com
0,2023-07-07,0,1,Sale,2010-10-19,14:57,21:41,Anonymous
0,1965-01-23,1,1,Sale,2010-10-19,08:17,16:31,DW-pdUwZpRG-2271@onet.pl
0,1988-12-10,1,1,Sale,2010-10-20,15:43,19:16,DW-IzkJXdMOmqkXeR-0093@outlook.com
1,1962-12-29,1,1,Sale,2010-10-20,13:06,16:33,DW-pcsHMoMaazfbz-9512@yahoo.com
0,1995-04-02,1,1,Sale,2010-10-20,06:24,11:35,DW-WkBErYKsMG-1192@gmail.com
0,1983-03-25,1,1,Sale,2010-10-20,19:19,22:04,DW-FSKwzugMVACRChWN-2043@outlook.com
0,1961-09-28,1,1,Rent,2010-10-21,06:24,19:06,DW-xJOkYUJYyHi-7242@wp.pl
0,1992-07-29,1,1,Sale,2010-10-22,12:45,19:46,DW-BLEJgDxFVOiReGKi-0676@op.pl
0,1977-03-10,1,1,Sale,2010-10-24,09:18,18:39,DW-xdguIvBGR-8789@onet.pl
1,1971-01-04,1,0,Sale,2010-10-24,09:31,12:35,DW-NnPTKRSK-9935@op.pl
0,2023-12-04,0,1,Rent,2010-10-25,06:32,21:28,Anonymous
1,1994-10-20,1,1,Rent,2010-10-26,08:13,14:50,DW-SeDjeCbzUs-5714@hotmail.com
1,1985-11-17,1,1,Sale,2010-10-29,13:19,22:22,DW-GagIWEqGBw-4207@o2.pl
0,2002-09-18,1,0,Sale,2010-10-29,16:21,16:51,DW-rACQCNdJ-4116@wp.pl
1,2002-03-06,1,1,Rent,2010-10-31,08:02,22:56,DW-CQjScBtRK-9665@hotmail.com
1,1987-01-25,1,1,Rent,2010-11-01,08:10,17:06,DW-FNUtYKVNQie-0121@mail.com
1,1970-12-02,1,1,Sale,2010-11-01,17:13,18:29,DW-HMFlAdaCIoMdX-1753@onet.pl
0,2023-10-27,0,1,Rent,2010-11-02,12:15,20:25,Anonymous
0,1974-11-17,1,1,Sale,2010-11-05,13:11,17:45,DW-iHgqlBAfcwAxla-6770@yahoo.com
0,1985-08-22,1,1,Sale,2010-11-05,16:24,19:23,DW-lwyZXeOz-0453@op.pl
1,2005-01-09,1,0,Sale,2010-11-05,13:42,13:57,DW-rVSVDSDbKYh-5994@aol.com
0,1968-09-08,1,0,Sale,2010-11-06,10:18,21:21,DW-KHCNuUuGwiAzn-5982@aol.com
1,1966-03-07,1,0,Rent,2010-11-06,14:53,19:33,DW-kwxZGPcgguukeue-4175@mail.com
0,2023-12-25,0,1,Rent,2010-11-07,06:35,21:46,Anonymous
0,2023-10-31,0,1,Sale,2010-11-07,14:49,15:55,Anonymous
0,2023-09-05,0,1,Sale,2010-11-08,11:27,16:30,Anonymous
0,1965-05-19,1,1,Rent,2010-11-09,17:57,20:14,DW-DBBRgrKuk-2539@protonmail.com
1,1963-12-07,1,1,Rent,2010-11-09,21:19,22:18,DW-DTPqpxwOU-7409@protonmail.com
0,1964-12-19,1,0,Sale,2010-11-09,08:29,17:58,DW-ilzGzxHmyLrA-9263@o2.pl
1,1969-04-11,1,1,Sale,2010-11-10,10:41,20:29,DW-nInyylEPobddCr-8658@tutanota.com
0,2024-03-13,0,1,Sale,2010-11-11,08:02,11:48,Anonymous
0,2001-10-05,1,0,Sale,2010-11-11,08:28,09:18,DW-aHzjeczdl-6952@me.com
1,1999-11-12,1,1,Sale,2010-11-13,20:05,21:25,DW-pLHZrkslUdRDe-6028@aol.com
1,2000-09-06,1,1,Rent,2010-11-14,10:07,22:23,DW-tlJbrZTINrTnb-8207@zoho.com
0,1975-12-17,1,1,Sale,2010-11-14,20:04,20:52,DW-wlVQFSKliz-0475@onet.pl
1,1966-01-04,1,1,Sale,2010-11-15,07:52,15:18,DW-qfSbgPgu-8466@outlook.com
1,1989-01-20,1,1,Sale,2010-11-15,10:00,18:10,DW-ITtBEPWnjqAiuvH-2335@op.pl
1,2001-10-23,1,1,Rent,2010-11-16,07:29,20:08,DW-KltlzbnrknXRNMg-8282@hotmail.com
0,2024-02-04,0,1,Sale,2010-11-16,15:16,16:45,Anonymous
0,1965-03-28,1,1,Rent,2010-11-16,14:01,19:52,DW-ePZJttzAsaVhMZ-8348@gmail.com
1,1987-12-18,1,1,Sale,2010-11-16,08:25,11:23,DW-dCGvfVvm-0544@live.com
0,2024-03-03,0,1,Sale,2010-11-17,07:01,19:56,Anonymous
0,2002-09-18,1,0,Sale,2010-11-17,07:44,13:42,DW-HGZNvUKFpGKDeY-3665@o2.pl
0,1968-07-15,1,1,Rent,2010-11-18,15:49,16:37,DW-VVNISEgaFO-6526@protonmail.com
0,1997-07-15,1,1,Rent,2010-11-18,15:42,21:42,DW-TKENECIJ-6334@zoho.com
1,1998-08-15,1,1,Rent,2010-11-19,10:36,21:55,DW-JQpBMhvK-8615@live.com
0,1992-07-23,1,1,Sale,2010-11-19,15:32,16:29,DW-BEeDvLUZ-5400@inbox.lv
1,1973-03-14,1,1,Rent,2010-11-19,11:08,18:25,DW-czuXPkuQKLBKxhc-4124@interia.pl
0,2023-06-03,0,1,Rent,2010-11-19,14:42,18:10,Anonymous
