EstateId,EstateType,Area,NoFloors,MarketType,DecorCondition,FK_Address,FK_OwnedBy
294,Flat,40,1,New,FullyDecorated,294,DW-UqajAUSaXCTNtb-3294@gmail.com
295,Condo,137,2,Renovated,FullyDecorated,295,DW-UOxeLdakMi-9157@hotmail.com
296,Condo,166,1,Used,FullyDecorated,296,DW-LxdnxWVTPmReOV-0573@outlook.com
297,Flat,135,1,New,FullyDecorated,297,DW-uzKmqFzJjQiodaT-5678@hotmail.com
298,Condo,120,2,New,FullyDecorated,298,DW-hOjpnbvvDA-1369@outlook.com
299,Flat,68,1,Old,BareShell,299,DW-ZekpZUdcvL-5712@inbox.lv
300,SingleFamily,400,2,Renovated,FullyDecorated,300,DW-PrQRMCsRdIQCqc-3441@aol.com
301,Condo,172,2,Used,FullyDecorated,301,DW-MZISJBnFfyfI-1134@inbox.lv
302,Condo,137,2,New,FullyDecorated,302,DW-ODAaOxpQ-0051@hotmail.com
303,Flat,108,2,Renovated,BareShell,303,DW-IkylNcTto-3380@zoho.com
304,SingleFamily,96,1,Used,BareShell,304,DW-nEcWJuTBlKY-7722@hotmail.com
305,SingleFamily,378,1,Used,BareShell,305,DW-MPjfOZoR-2304@gmx.com
306,Flat,23,1,New,FullyDecorated,306,DW-wYiFTXoOgzTw-9998@gmail.com
307,SingleFamily,180,2,Used,InDevelopment,307,DW-NDcwksLHaaSJ-3829@gmx.com
308,SingleFamily,428,2,New,FullyDecorated,308,DW-CtpGGzivtwS-8550@gmail.com
309,SingleFamily,165,2,Used,FullyDecorated,309,DW-qfKbTczamVpf-0159@gmx.com
310,Flat,171,1,Old,FullyDecorated,310,DW-eDYdGVfaSZKYQGLT-2377@inbox.lv
311,Condo,138,2,Used,FullyDecorated,311,DW-tlJbrZTINrTnb-8207@zoho.com
312,Flat,243,1,Used,BareShell,312,DW-mZLCBWdKQ-1757@onet.pl
313,Flat,156,1,Old,FullyDecorated,313,DW-FxQELBKZ-7849@o2.pl
314,Flat,98,1,Renovated,FullyDecorated,314,DW-sizDRGjSIKRpCXQ-2854@mail.com
315,Condo,140,2,Used,FullyDecorated,315,DW-WfCCOzpNnZ-1907@yahoo.com
316,Condo,193,2,Renovated,FullyDecorated,316,DW-lxuWEXvSPiYKcX-1152@interia.pl
317,SingleFamily,358,1,Used,FullyDecorated,317,DW-HwSghBFLRJGBm-0732@yahoo.com
318,Flat,74,1,New,FullyDecorated,318,DW-ZSggpKoOiEqt-3565@zoho.com
319,Condo,108,2,New,FullyDecorated,319,DW-kjTgjVTRTOEvL-3615@op.pl
320,Condo,159,2,New,FullyDecorated,320,DW-BQFYlNXQJDEa-1392@gmail.com
321,Flat,22,1,Used,FullyDecorated,321,DW-VboESzbjdeGqAl-3966@wp.pl
322,SingleFamily,336,2,Used,FullyDecorated,322,DW-mlPeVCcKuQJOQpj-8260@gmx.com
323,Condo,137,2,Used,FullyDecorated,323,DW-bjSkUtZwKSa-7281@gmx.com
324,SingleFamily,246,2,Used,InDevelopment,324,DW-dxYfkIPxDWKX-9818@gmx.com
325,Flat,41,1,New,FullyDecorated,325,DW-fMrgEApdRaAuj-4943@interia.pl
326,Flat,202,1,Used,InDevelopment,326,DW-iZBUFpSTAMarkKzn-3375@tutanota.com
327,Flat,98,1,Used,Unfinished,327,DW-ywOeSmGELMI-8246@me.com
328,Flat,65,1,Used,FullyDecorated,328,DW-ncShbjxDmlzx-0460@tutanota.com
329,SingleFamily,475,2,New,FullyDecorated,329,DW-AblMqwiYhVS-9046@yandex.com
330,SingleFamily,186,3,Old,BareShell,330,DW-pbhgVUavVhcL-3001@zoho.com
331,SingleFamily,261,2,Used,Unfinished,331,DW-NnPTKRSK-9935@op.pl
332,Flat,102,1,New,FullyDecorated,332,DW-gNICAQBFJXsN-9006@live.com
333,Condo,164,1,Old,Unfinished,333,DW-AXqAZEmPvEh-0328@o2.pl
334,Flat,120,1,Used,FullyDecorated,334,DW-FIjQpgNgIUD-1644@aol.com
335,Condo,158,2,Used,FullyDecorated,335,DW-ODAaOxpQ-0051@hotmail.com
336,Condo,131,2,Old,Unfinished,336,DW-unwdcDRiHzRl-7269@me.com
337,Flat,223,1,Used,FullyDecorated,337,DW-uSJkHUhfx-3972@o2.pl
338,Flat,185,1,New,InDevelopment,338,DW-wjCtDVyVxlySiEc-7471@wp.pl
339,SingleFamily,296,2,Used,FullyDecorated,339,DW-VNjbUIeLBaoJLI-7952@op.pl
340,Flat,165,1,New,FullyDecorated,340,DW-SycjpzeGCrbmB-8278@interia.pl
341,Condo,151,2,New,Unfinished,341,DW-pHFxCMUCH-8750@live.com
342,Condo,192,2,New,FullyDecorated,342,DW-qPHzhGjrx-6374@interia.pl
343,Flat,103,1,Old,BareShell,343,DW-MzlJSrnupgps-7531@yahoo.com
344,Condo,156,2,Used,FullyDecorated,344,DW-kJNAkocLTWzSt-0970@o2.pl
345,Flat,174,1,New,FullyDecorated,345,DW-pIJQqKdQX-3133@zoho.com
346,SingleFamily,334,2,New,BareShell,346,DW-zkQgwkxMBFSPeB-5679@yandex.com
347,Condo,166,1,Renovated,Unfinished,347,DW-MZISJBnFfyfI-1134@inbox.lv
348,Flat,29,1,Old,FullyDecorated,348,DW-jdqImdhAO-3054@gmx.com
349,Condo,118,2,Used,FullyDecorated,349,DW-QeBFnRBFQIawdDC-7893@live.com
350,Flat,53,1,Renovated,FullyDecorated,350,DW-pHFxCMUCH-8750@live.com
351,Flat,203,1,New,FullyDecorated,351,DW-HFUkXhXY-9843@me.com
352,SingleFamily,165,2,Old,FullyDecorated,352,DW-nglTOAIJrmIUJXd-0309@o2.pl
353,SingleFamily,113,2,Used,FullyDecorated,353,DW-PccPmTnupYrFDbTY-6849@interia.pl
354,Flat,129,1,Used,Unfinished,354,DW-dbeLvzPlX-2463@aol.com
355,Flat,220,1,New,FullyDecorated,355,DW-cNMOnDmqcKUYOs-2465@o2.pl
356,Condo,109,1,Renovated,Unfinished,356,DW-usIUkSGkIV-8516@interia.pl
357,SingleFamily,375,2,Used,BareShell,357,DW-tlJbrZTINrTnb-8207@zoho.com
358,Condo,145,1,Used,FullyDecorated,358,DW-tsOTDBdfTdjJw-5007@wp.pl
359,Condo,164,2,New,FullyDecorated,359,DW-vgCtMaiAa-9804@live.com
360,Condo,142,1,Used,Unfinished,360,DW-DVnRlmOkxek-0703@me.com
361,Flat,235,1,New,BareShell,361,DW-qFaGBhuF-5132@mail.com
362,Flat,203,1,New,FullyDecorated,362,DW-jJzBoPjUBtX-7561@gmail.com
363,Flat,26,1,Used,FullyDecorated,363,DW-aIhqpAPGBX-1583@interia.pl
364,SingleFamily,266,2,Old,Unfinished,364,DW-ZSggpKoOiEqt-3565@zoho.com
365,Condo,159,1,Used,FullyDecorated,365,DW-WVPejHtsO-9828@protonmail.com
366,SingleFamily,481,1,New,FullyDecorated,366,DW-qbstKyTVnf-2963@interia.pl
367,SingleFamily,464,2,Used,FullyDecorated,367,DW-ZSggpKoOiEqt-3565@zoho.com
368,SingleFamily,110,1,New,Unfinished,368,DW-hNOoHxlyFgrt-9822@live.com
369,Condo,162,2,Used,FullyDecorated,369,DW-CtpGGzivtwS-8550@gmail.com
370,SingleFamily,221,2,New,InDevelopment,370,DW-naJYxNlTJWJIeNwC-0118@o2.pl
371,Flat,216,2,New,FullyDecorated,371,DW-mnbekFZjxjdZwWkA-9019@outlook.com
372,Flat,104,1,Used,FullyDecorated,372,DW-usIUkSGkIV-8516@interia.pl
373,Flat,186,1,Used,InDevelopment,373,DW-qPHzhGjrx-6374@interia.pl
374,Flat,236,2,New,FullyDecorated,374,DW-ukLUPzBD-5352@yahoo.com
375,Flat,238,1,New,FullyDecorated,375,DW-kJNAkocLTWzSt-0970@o2.pl
376,SingleFamily,270,2,Used,FullyDecorated,376,DW-ARycxVqqZdNxnBm-7661@aol.com
377,Condo,157,2,Used,Unfinished,377,DW-dMsSGSrzElDkeNY-8161@me.com
378,Condo,123,2,New,Unfinished,378,DW-nEcWJuTBlKY-7722@hotmail.com
379,Condo,113,2,Used,BareShell,379,DW-JhaRFHsJqZwyIK-4587@inbox.lv
380,Condo,100,2,Used,Unfinished,380,DW-jzseIiHwd-4804@zoho.com
381,SingleFamily,312,3,Used,InDevelopment,381,DW-LzGkODnWeyWk-0094@aol.com
382,SingleFamily,151,3,New,BareShell,382,DW-TrYDDJsPawpLTSr-5103@yandex.com
383,SingleFamily,90,1,Renovated,BareShell,383,DW-rVBLWCgnFQxdTLdi-6172@icloud.com
384,Flat,99,1,Used,Unfinished,384,DW-BuElYhNRvSBT-8468@o2.pl
385,Condo,119,2,New,FullyDecorated,385,DW-SeNmhSYKeQbEoc-5955@mail.com
386,Flat,24,1,New,Unfinished,386,DW-DCtyPSadjyKO-8044@inbox.lv
387,Condo,177,2,Used,Unfinished,387,DW-bBFovUZwxjSS-0140@gmx.com
388,SingleFamily,302,2,New,FullyDecorated,388,DW-MdeNsdoCdUwp-6840@interia.pl
389,Condo,143,2,New,Unfinished,389,DW-LoZnnLbuhFXsX-7773@wp.pl
390,Flat,194,1,Renovated,BareShell,390,DW-qikBAxsxfuuJYeX-3459@tutanota.com
391,SingleFamily,151,1,Used,FullyDecorated,391,DW-hVBxhYizHlFZHlVR-3459@tutanota.com
392,Flat,24,1,Used,Unfinished,392,DW-AFxWkrvgc-0097@hotmail.com
393,Condo,189,2,Used,FullyDecorated,393,DW-sTMbjkXn-9843@live.com
394,Condo,193,2,Used,FullyDecorated,394,DW-DVnRlmOkxek-0703@me.com
395,SingleFamily,289,2,Used,Unfinished,395,DW-TuHPaYqs-7091@onet.pl
396,SingleFamily,290,2,New,FullyDecorated,396,DW-dMsSGSrzElDkeNY-8161@me.com
397,Condo,167,2,Used,FullyDecorated,397,DW-RwBnpSdSG-1473@protonmail.com
398,SingleFamily,498,3,Used,Unfinished,398,DW-ZYzPWizzE-0754@inbox.lv
399,Flat,197,1,New,FullyDecorated,399,DW-faeOojwooNmInz-5214@gmx.com
400,Condo,177,2,Used,Unfinished,400,DW-kKASVpTDJyJqBTY-1112@onet.pl
401,Flat,219,2,New,FullyDecorated,401,DW-kJNAkocLTWzSt-0970@o2.pl
402,SingleFamily,421,2,Used,BareShell,402,DW-uXJsLbaJed-5197@yahoo.com
403,Condo,184,2,Renovated,Unfinished,403,DW-OCBOMfWVMBinR-8715@onet.pl
404,SingleFamily,334,1,Renovated,FullyDecorated,404,DW-PrQRMCsRdIQCqc-3441@aol.com
405,Flat,51,1,Renovated,Unfinished,405,DW-hOjpnbvvDA-1369@outlook.com
406,SingleFamily,462,1,New,Unfinished,406,DW-GFmIyWmopTWWcIlm-2530@aol.com
407,Flat,131,1,Used,FullyDecorated,407,DW-nEcWJuTBlKY-7722@hotmail.com
408,Condo,158,1,Used,InDevelopment,408,DW-GtORXHlGYbs-0084@o2.pl
409,SingleFamily,192,1,Used,BareShell,409,DW-HFUkXhXY-9843@me.com
410,SingleFamily,487,1,Old,FullyDecorated,410,DW-NDcwksLHaaSJ-3829@gmx.com
411,Condo,156,1,Used,FullyDecorated,411,DW-lnyWEDsIoA-1695@outlook.com
412,Condo,186,2,Used,BareShell,412,DW-dQSNfhHfcoT-5567@icloud.com
413,Condo,118,2,Used,BareShell,413,DW-BQFYlNXQJDEa-1392@gmail.com
414,Condo,184,1,Used,Unfinished,414,DW-ulHVCXDlHYHkhzv-4247@protonmail.com
415,Flat,150,1,Used,InDevelopment,415,DW-BQccCDAbFzDQB-2358@yahoo.com
416,SingleFamily,122,1,Renovated,FullyDecorated,416,DW-mnbekFZjxjdZwWkA-9019@outlook.com
417,Flat,129,1,New,FullyDecorated,417,DW-RrIqdNrYN-2030@protonmail.com
418,Condo,122,2,New,Unfinished,418,DW-YquISWWKr-4655@mail.com
419,Condo,171,1,Used,FullyDecorated,419,DW-ToYtMTwEYmoIC-4672@onet.pl
420,SingleFamily,450,2,Used,InDevelopment,420,DW-ZOpsSjHmfzpZEJc-4901@zoho.com
421,SingleFamily,464,2,New,FullyDecorated,421,DW-VNjbUIeLBaoJLI-7952@op.pl
422,SingleFamily,470,2,Used,FullyDecorated,422,DW-lNUrsxeRqrTEScI-2908@wp.pl
423,SingleFamily,437,1,New,FullyDecorated,423,DW-igmzxNvdjZHST-7965@live.com
424,Condo,175,2,Old,InDevelopment,424,DW-MPjfOZoR-2304@gmx.com
425,SingleFamily,457,2,Used,InDevelopment,425,DW-RrIqdNrYN-2030@protonmail.com
426,Flat,165,1,New,FullyDecorated,426,DW-lnyWEDsIoA-1695@outlook.com
427,SingleFamily,248,2,Used,FullyDecorated,427,DW-VbaWlzVirnae-5304@icloud.com
428,SingleFamily,253,2,New,FullyDecorated,428,DW-mZLCBWdKQ-1757@onet.pl
429,Flat,154,1,New,Unfinished,429,DW-DVnRlmOkxek-0703@me.com
430,SingleFamily,461,2,Used,InDevelopment,430,DW-uoUViyTHFuOiOI-0563@icloud.com
431,SingleFamily,470,2,New,FullyDecorated,431,DW-yVTSiyMIGDNwtQVI-2548@inbox.lv
432,Flat,49,1,Used,FullyDecorated,432,DW-rVBLWCgnFQxdTLdi-6172@icloud.com
433,SingleFamily,487,2,Renovated,Unfinished,433,DW-esLdhpswKoaBkz-7709@tutanota.com
434,SingleFamily,323,2,Used,Unfinished,434,DW-PccPmTnupYrFDbTY-6849@interia.pl
435,Flat,146,1,Old,FullyDecorated,435,DW-fMrgEApdRaAuj-4943@interia.pl
436,Flat,103,1,Used,InDevelopment,436,DW-nYVXSRXiE-7541@op.pl
437,SingleFamily,451,1,Old,FullyDecorated,437,DW-yXdfwOrlWW-4477@tutanota.com
438,Condo,149,2,Used,Unfinished,438,DW-lGlMpPNne-3924@inbox.lv
439,Flat,33,1,Old,FullyDecorated,439,DW-gNaLEvwEcDPgCH-1936@protonmail.com
440,Condo,153,2,Used,FullyDecorated,440,DW-kjTgjVTRTOEvL-3615@op.pl
441,Condo,165,2,Used,Unfinished,441,DW-FNUtYKVNQie-0121@mail.com
442,Flat,52,1,Old,FullyDecorated,442,DW-GnLfxmrT-5892@yahoo.com
443,Condo,117,2,Old,Unfinished,443,DW-xHrlUaFPoRdMyYuc-5841@aol.com
444,Flat,79,1,New,Unfinished,444,DW-pQqSVlPx-9250@gmx.com
445,Condo,161,2,Used,FullyDecorated,445,DW-ZSggpKoOiEqt-3565@zoho.com
446,Flat,206,2,Used,BareShell,446,DW-ukLUPzBD-5352@yahoo.com
447,Flat,232,1,New,FullyDecorated,447,DW-HUKBpcPrjY-6493@hotmail.com
448,SingleFamily,454,3,Used,FullyDecorated,448,DW-tlJbrZTINrTnb-8207@zoho.com
449,Flat,243,1,Used,FullyDecorated,449,DW-qOSKSQcHvXX-6679@tutanota.com
450,Condo,156,2,Used,FullyDecorated,450,DW-pHFxCMUCH-8750@live.com
451,Flat,182,1,Used,FullyDecorated,451,DW-nglTOAIJrmIUJXd-0309@o2.pl
452,Flat,120,1,Used,FullyDecorated,452,DW-UOxeLdakMi-9157@hotmail.com
453,Flat,165,1,New,FullyDecorated,453,DW-DCtyPSadjyKO-8044@inbox.lv
454,Flat,149,1,New,Unfinished,454,DW-TuHPaYqs-7091@onet.pl
455,SingleFamily,95,1,New,BareShell,455,DW-nglTOAIJrmIUJXd-0309@o2.pl
456,SingleFamily,354,1,Used,InDevelopment,456,DW-cNMOnDmqcKUYOs-2465@o2.pl
457,Flat,141,1,Used,InDevelopment,457,DW-ZpXELxXObJG-7727@protonmail.com
458,SingleFamily,217,2,Used,Unfinished,458,DW-faeOojwooNmInz-5214@gmx.com
459,SingleFamily,105,2,Used,Unfinished,459,DW-BXTyCVaFkojx-4147@protonmail.com
460,Condo,106,1,New,Unfinished,460,DW-INCsFVjM-7136@me.com
461,SingleFamily,388,1,Old,FullyDecorated,461,DW-UzxmHbaLuZsPaEp-8391@live.com
462,SingleFamily,130,3,Used,Unfinished,462,DW-mjgJObggIpduk-2885@gmx.com
463,SingleFamily,346,3,Used,Unfinished,463,DW-kKASVpTDJyJqBTY-1112@onet.pl
464,Condo,167,1,Used,Unfinished,464,DW-LxdnxWVTPmReOV-0573@outlook.com
465,SingleFamily,151,2,New,FullyDecorated,465,DW-iLWtJtjtOhUBy-8464@yandex.com
466,SingleFamily,235,2,Used,FullyDecorated,466,DW-kkxqgIxiK-2203@icloud.com
467,Flat,173,1,Used,Unfinished,467,DW-PccPmTnupYrFDbTY-6849@interia.pl
468,Condo,189,2,New,FullyDecorated,468,DW-jdqImdhAO-3054@gmx.com
469,SingleFamily,391,1,Renovated,BareShell,469,DW-wwyCkIhHpqy-4476@icloud.com
470,Flat,171,1,New,InDevelopment,470,DW-cPoCpxGxNFsPllbp-2239@zoho.com
471,Condo,117,2,New,FullyDecorated,471,DW-ZSggpKoOiEqt-3565@zoho.com
472,Condo,116,2,Used,FullyDecorated,472,DW-UzxmHbaLuZsPaEp-8391@live.com
473,Condo,200,2,New,FullyDecorated,473,DW-XnPljYlKmKqUQaU-4555@live.com
474,SingleFamily,413,2,Used,FullyDecorated,474,DW-rVBLWCgnFQxdTLdi-6172@icloud.com
475,Condo,145,1,Used,FullyDecorated,475,DW-NDcwksLHaaSJ-3829@gmx.com
476,Flat,246,1,Used,FullyDecorated,476,DW-ToYtMTwEYmoIC-4672@onet.pl
477,SingleFamily,399,1,Renovated,Unfinished,477,DW-oQSgdwPqcQUiJap-2337@icloud.com
478,Flat,195,1,New,Unfinished,478,DW-ZekpZUdcvL-5712@inbox.lv
479,SingleFamily,436,3,Used,Unfinished,479,DW-UZrvLQPGsfrhUALE-3339@o2.pl
480,SingleFamily,113,1,Used,InDevelopment,480,DW-qfKbTczamVpf-0159@gmx.com
481,Condo,104,2,Used,FullyDecorated,481,DW-NDotOEavshBzE-5889@wp.pl
482,SingleFamily,200,3,Used,FullyDecorated,482,DW-WQaklpLk-5052@mail.com
483,SingleFamily,120,3,Used,Unfinished,483,DW-izmLIJFO-1083@inbox.lv
484,Flat,105,1,New,Unfinished,484,DW-lNUrsxeRqrTEScI-2908@wp.pl
485,Flat,179,1,Used,FullyDecorated,485,DW-HFUkXhXY-9843@me.com
486,SingleFamily,428,2,Old,InDevelopment,486,DW-rVBLWCgnFQxdTLdi-6172@icloud.com
487,Condo,182,2,Used,Unfinished,487,DW-GFmIyWmopTWWcIlm-2530@aol.com
488,Condo,105,1,New,Unfinished,488,DW-zKXzCrLcvE-1891@zoho.com
489,SingleFamily,98,2,New,FullyDecorated,489,DW-ncShbjxDmlzx-0460@tutanota.com
490,Flat,136,1,New,FullyDecorated,490,DW-yRbXSJesBZuIw-0889@wp.pl
491,SingleFamily,154,2,Used,Unfinished,491,DW-nYVXSRXiE-7541@op.pl
492,Condo,131,2,Used,BareShell,492,DW-JfQlQytxgcF-2116@gmail.com
493,Condo,100,2,Used,FullyDecorated,493,DW-FNUtYKVNQie-0121@mail.com
494,Flat,175,1,Used,FullyDecorated,494,DW-BQFYlNXQJDEa-1392@gmail.com
495,Condo,156,2,New,Unfinished,495,DW-MEQsZwewxX-4273@outlook.com
496,SingleFamily,207,2,Used,FullyDecorated,496,DW-mjgJObggIpduk-2885@gmx.com
497,Condo,150,1,Old,BareShell,497,DW-fMrgEApdRaAuj-4943@interia.pl
498,Condo,101,2,Old,Unfinished,498,DW-GWCwBrDuIhtBpXsw-4102@aol.com
499,SingleFamily,467,2,New,FullyDecorated,499,DW-ZPGpkNyYkrX-1756@onet.pl
500,Flat,86,1,Used,FullyDecorated,500,DW-broVFcjFHsBwhf-6266@op.pl
501,Flat,83,1,Used,Unfinished,501,DW-zKXzCrLcvE-1891@zoho.com
502,Flat,165,1,New,FullyDecorated,502,DW-DcMNRobCQNs-4497@wp.pl
503,SingleFamily,323,1,Used,FullyDecorated,503,DW-NjSvNDWzgZiAqRSb-3901@live.com
504,Flat,243,1,Used,Unfinished,504,DW-DVnRlmOkxek-0703@me.com
505,Flat,91,1,New,Unfinished,505,DW-ToYtMTwEYmoIC-4672@onet.pl
506,Condo,175,1,Used,Unfinished,506,DW-jwpXoVBgVkAQKrl-1834@wp.pl
507,Flat,95,1,Used,FullyDecorated,507,DW-AFxWkrvgc-0097@hotmail.com
508,Condo,162,2,Used,FullyDecorated,508,DW-ukLUPzBD-5352@yahoo.com
509,Flat,82,1,Used,FullyDecorated,509,DW-ABCfzhsqSCjt-7969@protonmail.com
510,Flat,32,1,Old,FullyDecorated,510,DW-XuWMdzXexUnrleF-8017@aol.com
511,Condo,172,1,Used,FullyDecorated,511,DW-AblMqwiYhVS-9046@yandex.com
512,Flat,72,1,Old,FullyDecorated,512,DW-wYiFTXoOgzTw-9998@gmail.com
513,SingleFamily,454,2,Renovated,BareShell,513,DW-hfgMINRuPdjXNvD-8104@tutanota.com
514,Condo,187,1,Used,Unfinished,514,DW-lQaSufPKkvcIkkOw-3492@protonmail.com
515,Condo,110,2,Renovated,Unfinished,515,DW-bJddbbkuCCXH-5719@icloud.com
516,SingleFamily,486,1,New,FullyDecorated,516,DW-bjSkUtZwKSa-7281@gmx.com
517,SingleFamily,224,1,Old,FullyDecorated,517,DW-UOxeLdakMi-9157@hotmail.com
518,Condo,200,2,New,FullyDecorated,518,DW-PEfNalgsZcYdbtZ-7503@aol.com
519,Flat,110,1,New,FullyDecorated,519,DW-wcYzermqr-3913@outlook.com
520,Condo,110,1,Used,FullyDecorated,520,DW-LaBjdmMpAtM-6344@hotmail.com
521,SingleFamily,352,2,New,Unfinished,521,DW-BuElYhNRvSBT-8468@o2.pl
522,Condo,185,1,Renovated,FullyDecorated,522,DW-HFdpqCuH-0469@yandex.com
523,Flat,119,1,Renovated,FullyDecorated,523,DW-emPThJoPVKJjrM-7709@tutanota.com
524,SingleFamily,368,2,New,FullyDecorated,524,DW-WfCCOzpNnZ-1907@yahoo.com
525,Condo,174,2,Used,FullyDecorated,525,DW-tZRKVHnSnf-5038@yahoo.com
526,Condo,181,1,New,FullyDecorated,526,DW-ABCfzhsqSCjt-7969@protonmail.com
527,Condo,173,2,New,FullyDecorated,527,DW-igmzxNvdjZHST-7965@live.com
528,Condo,182,1,Used,FullyDecorated,528,DW-hVBxhYizHlFZHlVR-3459@tutanota.com
529,SingleFamily,295,1,Used,FullyDecorated,529,DW-uXJsLbaJed-5197@yahoo.com
530,SingleFamily,426,1,Used,FullyDecorated,530,DW-jdqImdhAO-3054@gmx.com
531,SingleFamily,97,2,Used,Unfinished,531,DW-EVqaFpufetIHakYv-4085@op.pl
532,Flat,222,1,New,FullyDecorated,532,DW-kjTgjVTRTOEvL-3615@op.pl
533,SingleFamily,84,3,Used,Unfinished,533,DW-iLWtJtjtOhUBy-8464@yandex.com
534,SingleFamily,373,2,New,InDevelopment,534,DW-DiHvHWth-9479@aol.com
535,Condo,172,2,Old,FullyDecorated,535,DW-cNMOnDmqcKUYOs-2465@o2.pl
536,Flat,183,1,Used,InDevelopment,536,DW-IMWxVxpNiPBAxEDs-5399@gmail.com
537,Condo,171,2,New,Unfinished,537,DW-uzKmqFzJjQiodaT-5678@hotmail.com
538,Flat,155,1,New,FullyDecorated,538,DW-wHYNwvWYSbKB-0659@tutanota.com
539,Flat,183,1,Used,FullyDecorated,539,DW-hhmaPPDWaYArNMx-3763@interia.pl
540,Condo,197,1,Old,FullyDecorated,540,DW-ToYtMTwEYmoIC-4672@onet.pl
541,Condo,159,2,New,FullyDecorated,541,DW-oQSgdwPqcQUiJap-2337@icloud.com
542,Flat,250,1,New,FullyDecorated,542,DW-wYiFTXoOgzTw-9998@gmail.com
543,Flat,249,1,Renovated,FullyDecorated,543,DW-vRHTSgKW-1983@wp.pl
544,SingleFamily,103,2,Used,Unfinished,544,DW-YTOaznQR-9168@live.com
545,Condo,124,1,Used,Unfinished,545,DW-BGOjFgFMY-3852@tutanota.com
546,SingleFamily,275,3,Used,InDevelopment,546,DW-KXSRvktMKElkaEG-0140@yandex.com
547,Flat,166,1,New,Unfinished,547,DW-MdeNsdoCdUwp-6840@interia.pl
548,Flat,233,1,Renovated,FullyDecorated,548,DW-DVnRlmOkxek-0703@me.com
549,Condo,117,1,Old,InDevelopment,549,DW-hNOoHxlyFgrt-9822@live.com
550,Flat,216,2,Used,FullyDecorated,550,DW-KXSRvktMKElkaEG-0140@yandex.com
551,Condo,179,2,Used,InDevelopment,551,DW-ulHVCXDlHYHkhzv-4247@protonmail.com
552,SingleFamily,407,3,Old,BareShell,552,DW-JfQlQytxgcF-2116@gmail.com
553,Flat,55,1,New,FullyDecorated,553,DW-APctFIkJfzsNvm-1218@mail.com
554,SingleFamily,203,3,New,Unfinished,554,DW-APctFIkJfzsNvm-1218@mail.com
555,Flat,63,2,New,FullyDecorated,555,DW-nSQTwjauradRSe-4201@aol.com
556,Condo,181,2,Used,FullyDecorated,556,DW-naJYxNlTJWJIeNwC-0118@o2.pl
557,SingleFamily,321,1,Used,Unfinished,557,DW-ZSggpKoOiEqt-3565@zoho.com
558,Flat,223,1,Used,FullyDecorated,558,DW-ifbKFqGmXOfFrdID-6586@wp.pl
559,SingleFamily,125,2,Used,InDevelopment,559,DW-wjCtDVyVxlySiEc-7471@wp.pl
560,SingleFamily,90,2,Used,Unfinished,560,DW-nYVXSRXiE-7541@op.pl
561,SingleFamily,477,2,Used,Unfinished,561,DW-aboxEFra-6875@op.pl
562,Condo,134,2,Used,InDevelopment,562,DW-VNjbUIeLBaoJLI-7952@op.pl
563,Flat,146,1,Used,FullyDecorated,563,DW-ABCfzhsqSCjt-7969@protonmail.com
564,Flat,171,1,Used,BareShell,564,DW-UjroICTWHqCECuJ-4198@op.pl
565,SingleFamily,348,2,New,Unfinished,565,DW-bjSkUtZwKSa-7281@gmx.com
566,Condo,110,2,Used,FullyDecorated,566,DW-jkVRnpSoPT-4357@protonmail.com
567,Condo,120,1,New,Unfinished,567,DW-broVFcjFHsBwhf-6266@op.pl
568,Flat,34,1,Used,FullyDecorated,568,DW-HFdpqCuH-0469@yandex.com
569,Flat,102,2,New,FullyDecorated,569,DW-TqnQcpOIhfn-3692@icloud.com
570,SingleFamily,272,2,New,FullyDecorated,570,DW-KXSRvktMKElkaEG-0140@yandex.com
571,Condo,185,2,Used,FullyDecorated,571,DW-kfYYaurT-4475@yahoo.com
572,Flat,208,1,New,BareShell,572,DW-ARfMobFuY-0777@yahoo.com
573,Condo,196,2,Used,FullyDecorated,573,DW-hTVLXiaiAlN-3229@tutanota.com
574,SingleFamily,235,2,Used,InDevelopment,574,DW-qEjvJpeD-8009@gmx.com
575,Flat,200,1,Used,FullyDecorated,575,DW-jzseIiHwd-4804@zoho.com
576,SingleFamily,364,2,New,Unfinished,576,DW-dbeLvzPlX-2463@aol.com
577,Condo,177,2,Used,Unfinished,577,DW-kDaVPTKcnsW-0302@icloud.com
578,SingleFamily,382,2,Used,Unfinished,578,DW-UwYaXNMwWmvEGA-8223@outlook.com
579,Condo,158,2,New,BareShell,579,DW-OiRZPQsHaDdsgoa-8812@interia.pl
580,Flat,83,1,Renovated,InDevelopment,580,DW-KeuUDFkmL-8668@outlook.com
581,Condo,197,2,Old,InDevelopment,581,DW-otOhxqtOfPoIFCJZ-3709@hotmail.com
582,SingleFamily,265,1,Renovated,FullyDecorated,582,DW-dCGvfVvm-0544@live.com
583,Flat,25,1,New,FullyDecorated,583,DW-iHgqlBAfcwAxla-6770@yahoo.com
584,Condo,123,2,Used,BareShell,584,DW-UjroICTWHqCECuJ-4198@op.pl
585,Flat,188,1,New,FullyDecorated,585,DW-eRMlUsMx-3088@o2.pl
586,Condo,152,2,Used,FullyDecorated,586,DW-pQqSVlPx-9250@gmx.com
587,SingleFamily,237,2,Renovated,FullyDecorated,587,DW-fEdilbFXTXqrZO-8045@wp.pl
588,Flat,107,1,New,FullyDecorated,588,DW-uweKMgSqi-0869@onet.pl
