RequestId,AskingPrice,BuyRent,isAgentAssigned,isMadeOnline,CreatedAt,FK_Estate,FK_CreatedBy
274,7254821,Buy,0,0,2010-02-05 00:00,274,DW-cdxmYCYNvToF-8880@outlook.com
275,9088,Rent,0,1,2010-02-05 14:25,275,DW-aNobTdvgIDi-5918@o2.pl
276,6063807,Buy,0,1,2010-02-05 00:00,276,DW-mYUusqOOVnImvXkj-2611@wp.pl
277,24677,Rent,0,0,2010-02-05 00:00,277,DW-pIJQqKdQX-3133@zoho.com
278,27375,Rent,1,1,2010-02-05 11:28,278,DW-PHXFZnXn-0378@op.pl
279,4962463,Buy,1,0,2010-02-05 00:00,279,DW-WVPejHtsO-9828@protonmail.com
280,878226,Buy,1,1,2010-02-06 00:00,280,DW-YTOaznQR-9168@live.com
281,49254,Rent,0,1,2010-02-06 00:00,281,DW-kkxqgIxiK-2203@icloud.com
282,9099,Rent,0,1,2010-02-06 00:00,282,DW-WVPejHtsO-9828@protonmail.com
283,45678,Rent,1,1,2010-02-06 00:00,283,DW-dMsSGSrzElDkeNY-8161@me.com
284,127396,Buy,0,0,2010-02-06 00:00,284,DW-CJCzYoSBrcinY-0552@inbox.lv
285,1916937,Buy,1,1,2010-02-06 00:00,285,DW-dCGvfVvm-0544@live.com
286,19058,Rent,0,1,2010-02-07 00:00,286,DW-emPThJoPVKJjrM-7709@tutanota.com
287,9256511,Buy,1,0,2010-02-07 00:00,287,DW-ZSggpKoOiEqt-3565@zoho.com
288,14178,Rent,0,1,2010-02-07 00:00,288,DW-tAklGbELcV-9161@inbox.lv
289,11931,Rent,0,1,2010-02-07 00:00,289,DW-bDLTHqnbvDm-9408@mail.com
290,4761363,Buy,0,1,2010-02-07 00:00,290,DW-MZISJBnFfyfI-1134@inbox.lv
291,19455,Rent,0,1,2010-02-07 00:00,291,DW-UqajAUSaXCTNtb-3294@gmail.com
292,10102,Rent,0,1,2010-02-07 00:00,292,DW-aNobTdvgIDi-5918@o2.pl
293,891615,Buy,1,1,2010-02-07 00:00,293,DW-AXqAZEmPvEh-0328@o2.pl
294,1383156,Buy,0,1,2010-02-08 00:00,294,DW-UqajAUSaXCTNtb-3294@gmail.com
295,1182024,Buy,0,1,2010-02-08 16:22,295,DW-UOxeLdakMi-9157@hotmail.com
296,271967,Buy,0,1,2010-02-08 00:00,296,DW-LxdnxWVTPmReOV-0573@outlook.com
297,2831,Rent,0,0,2010-02-08 00:00,297,DW-uzKmqFzJjQiodaT-5678@hotmail.com
298,2773,Rent,0,1,2010-02-08 00:00,298,DW-hOjpnbvvDA-1369@outlook.com
299,10922,Rent,0,1,2010-02-08 00:00,299,DW-ZekpZUdcvL-5712@inbox.lv
300,39547,Rent,0,1,2010-02-08 00:00,300,DW-PrQRMCsRdIQCqc-3441@aol.com
301,4352823,Buy,0,1,2010-02-09 00:00,301,DW-MZISJBnFfyfI-1134@inbox.lv
302,3186183,Buy,0,1,2010-02-09 00:00,302,DW-ODAaOxpQ-0051@hotmail.com
303,1975693,Buy,1,0,2010-02-09 00:00,303,DW-IkylNcTto-3380@zoho.com
304,24435,Rent,1,1,2010-02-09 11:48,304,DW-nEcWJuTBlKY-7722@hotmail.com
305,16273,Rent,1,1,2010-02-09 07:28,305,DW-MPjfOZoR-2304@gmx.com
306,6502,Rent,0,1,2010-02-09 00:00,306,DW-wYiFTXoOgzTw-9998@gmail.com
307,4540319,Buy,0,1,2010-02-09 00:00,307,DW-NDcwksLHaaSJ-3829@gmx.com
308,9073,Rent,0,1,2010-02-09 00:00,308,DW-CtpGGzivtwS-8550@gmail.com
309,20596,Rent,0,0,2010-02-10 00:00,309,DW-qfKbTczamVpf-0159@gmx.com
310,9631,Rent,0,1,2010-02-10 00:00,310,DW-eDYdGVfaSZKYQGLT-2377@inbox.lv
311,4024006,Buy,1,0,2010-02-10 00:00,311,DW-tlJbrZTINrTnb-8207@zoho.com
312,1882483,Buy,0,1,2010-02-10 00:00,312,DW-mZLCBWdKQ-1757@onet.pl
313,18844,Rent,0,1,2010-02-10 00:00,313,DW-FxQELBKZ-7849@o2.pl
314,2464,Rent,0,1,2010-02-10 00:00,314,DW-sizDRGjSIKRpCXQ-2854@mail.com
315,10371,Rent,0,1,2010-02-11 00:00,315,DW-WfCCOzpNnZ-1907@yahoo.com
316,1131501,Buy,1,1,2010-02-11 00:00,316,DW-lxuWEXvSPiYKcX-1152@interia.pl
317,3593974,Buy,0,1,2010-02-11 00:00,317,DW-HwSghBFLRJGBm-0732@yahoo.com
318,9065,Rent,1,1,2010-02-11 00:00,318,DW-ZSggpKoOiEqt-3565@zoho.com
319,6965,Rent,0,1,2010-02-11 00:00,319,DW-kjTgjVTRTOEvL-3615@op.pl
320,13525,Rent,0,1,2010-02-11 11:25,320,DW-BQFYlNXQJDEa-1392@gmail.com
321,2596,Rent,0,1,2010-02-11 00:00,321,DW-VboESzbjdeGqAl-3966@wp.pl
322,7144713,Buy,0,0,2010-02-11 00:00,322,DW-mlPeVCcKuQJOQpj-8260@gmx.com
323,4195743,Buy,0,1,2010-02-12 06:30,323,DW-bjSkUtZwKSa-7281@gmx.com
324,23752,Rent,1,1,2010-02-12 00:00,324,DW-dxYfkIPxDWKX-9818@gmx.com
325,1345905,Buy,0,0,2010-02-12 09:34,325,DW-fMrgEApdRaAuj-4943@interia.pl
326,1435004,Buy,0,1,2010-02-12 00:00,326,DW-iZBUFpSTAMarkKzn-3375@tutanota.com
327,267457,Buy,0,0,2010-02-12 00:00,327,DW-ywOeSmGELMI-8246@me.com
328,11662,Rent,0,1,2010-02-13 00:00,328,DW-ncShbjxDmlzx-0460@tutanota.com
329,1859335,Buy,0,1,2010-02-13 00:00,329,DW-AblMqwiYhVS-9046@yandex.com
330,3842214,Buy,0,1,2010-02-13 00:00,330,DW-pbhgVUavVhcL-3001@zoho.com
331,5504748,Buy,1,1,2010-02-13 00:00,331,DW-NnPTKRSK-9935@op.pl
332,12000,Rent,0,1,2010-02-13 00:00,332,DW-gNICAQBFJXsN-9006@live.com
333,16536,Rent,0,1,2010-02-13 00:00,333,DW-AXqAZEmPvEh-0328@o2.pl
334,1769739,Buy,0,1,2010-02-13 00:00,334,DW-FIjQpgNgIUD-1644@aol.com
335,24698,Rent,0,1,2010-02-13 00:00,335,DW-ODAaOxpQ-0051@hotmail.com
336,4888118,Buy,0,1,2010-02-14 00:00,336,DW-unwdcDRiHzRl-7269@me.com
337,13091,Rent,0,1,2010-02-14 00:00,337,DW-uSJkHUhfx-3972@o2.pl
338,17145,Rent,0,1,2010-02-14 00:00,338,DW-wjCtDVyVxlySiEc-7471@wp.pl
339,37407,Rent,1,1,2010-02-14 00:00,339,DW-VNjbUIeLBaoJLI-7952@op.pl
340,8246,Rent,0,0,2010-02-14 00:00,340,DW-SycjpzeGCrbmB-8278@interia.pl
341,25730,Rent,0,1,2010-02-14 00:00,341,DW-pHFxCMUCH-8750@live.com
342,10874,Rent,0,0,2010-02-14 09:55,342,DW-qPHzhGjrx-6374@interia.pl
343,1876971,Buy,1,1,2010-02-14 00:00,343,DW-MzlJSrnupgps-7531@yahoo.com
344,22138,Rent,0,1,2010-02-14 00:00,344,DW-kJNAkocLTWzSt-0970@o2.pl
345,964570,Buy,0,1,2010-02-14 00:00,345,DW-pIJQqKdQX-3133@zoho.com
346,1778012,Buy,0,1,2010-02-14 00:00,346,DW-zkQgwkxMBFSPeB-5679@yandex.com
347,13853,Rent,1,0,2010-02-14 16:46,347,DW-MZISJBnFfyfI-1134@inbox.lv
348,119687,Buy,0,1,2010-02-14 00:00,348,DW-jdqImdhAO-3054@gmx.com
349,8511,Rent,0,1,2010-02-14 00:00,349,DW-QeBFnRBFQIawdDC-7893@live.com
350,19296,Rent,1,1,2010-02-15 00:00,350,DW-pHFxCMUCH-8750@live.com
351,8591,Rent,0,1,2010-02-15 06:24,351,DW-HFUkXhXY-9843@me.com
352,5558030,Buy,0,0,2010-02-15 12:15,352,DW-nglTOAIJrmIUJXd-0309@o2.pl
353,47716,Rent,0,1,2010-02-15 00:00,353,DW-PccPmTnupYrFDbTY-6849@interia.pl
354,1069810,Buy,1,1,2010-02-15 00:00,354,DW-dbeLvzPlX-2463@aol.com
355,1455744,Buy,0,0,2010-02-15 00:00,355,DW-cNMOnDmqcKUYOs-2465@o2.pl
356,723462,Buy,0,1,2010-02-16 08:16,356,DW-usIUkSGkIV-8516@interia.pl
357,47024,Rent,0,1,2010-02-16 16:20,357,DW-tlJbrZTINrTnb-8207@zoho.com
358,11049,Rent,0,1,2010-02-16 12:48,358,DW-tsOTDBdfTdjJw-5007@wp.pl
359,19994,Rent,1,1,2010-02-16 00:00,359,DW-vgCtMaiAa-9804@live.com
360,249765,Buy,0,1,2010-02-16 00:00,360,DW-DVnRlmOkxek-0703@me.com
361,331933,Buy,0,1,2010-02-16 00:00,361,DW-qFaGBhuF-5132@mail.com
362,15071,Rent,0,1,2010-02-16 06:47,362,DW-jJzBoPjUBtX-7561@gmail.com
363,14041,Rent,0,1,2010-02-16 00:00,363,DW-aIhqpAPGBX-1583@interia.pl
364,2970559,Buy,0,0,2010-02-17 00:00,364,DW-ZSggpKoOiEqt-3565@zoho.com
365,1620696,Buy,0,1,2010-02-17 00:00,365,DW-WVPejHtsO-9828@protonmail.com
366,7271475,Buy,0,1,2010-02-17 15:13,366,DW-qbstKyTVnf-2963@interia.pl
367,28569,Rent,0,1,2010-02-17 00:00,367,DW-ZSggpKoOiEqt-3565@zoho.com
368,2472105,Buy,0,1,2010-02-17 00:00,368,DW-hNOoHxlyFgrt-9822@live.com
369,2262,Rent,0,1,2010-02-17 12:52,369,DW-CtpGGzivtwS-8550@gmail.com
370,7171088,Buy,0,0,2010-02-17 00:00,370,DW-naJYxNlTJWJIeNwC-0118@o2.pl
371,941213,Buy,0,1,2010-02-17 15:17,371,DW-mnbekFZjxjdZwWkA-9019@outlook.com
372,2432,Rent,0,1,2010-02-18 00:00,372,DW-usIUkSGkIV-8516@interia.pl
373,1854657,Buy,0,1,2010-02-18 00:00,373,DW-qPHzhGjrx-6374@interia.pl
374,13268,Rent,0,1,2010-02-18 18:40,374,DW-ukLUPzBD-5352@yahoo.com
375,1594873,Buy,0,1,2010-02-18 00:00,375,DW-kJNAkocLTWzSt-0970@o2.pl
376,9330,Rent,0,1,2010-02-18 00:00,376,DW-ARycxVqqZdNxnBm-7661@aol.com
377,6061,Rent,0,1,2010-02-18 00:00,377,DW-dMsSGSrzElDkeNY-8161@me.com
378,3571134,Buy,0,0,2010-02-18 00:00,378,DW-nEcWJuTBlKY-7722@hotmail.com
379,529926,Buy,1,1,2010-02-18 00:00,379,DW-JhaRFHsJqZwyIK-4587@inbox.lv
380,14807,Rent,0,1,2010-02-19 00:00,380,DW-jzseIiHwd-4804@zoho.com
381,39052,Rent,0,1,2010-02-19 00:00,381,DW-LzGkODnWeyWk-0094@aol.com
382,22115,Rent,0,1,2010-02-19 00:00,382,DW-TrYDDJsPawpLTSr-5103@yandex.com
383,42867,Rent,0,1,2010-02-19 00:00,383,DW-rVBLWCgnFQxdTLdi-6172@icloud.com
384,1208494,Buy,0,1,2010-02-19 00:00,384,DW-BuElYhNRvSBT-8468@o2.pl
385,1995603,Buy,0,1,2010-02-19 00:00,385,DW-SeNmhSYKeQbEoc-5955@mail.com
386,5865,Rent,0,1,2010-02-20 08:26,386,DW-DCtyPSadjyKO-8044@inbox.lv
387,2603067,Buy,0,1,2010-02-20 00:00,387,DW-bBFovUZwxjSS-0140@gmx.com
388,9392,Rent,0,1,2010-02-20 00:00,388,DW-MdeNsdoCdUwp-6840@interia.pl
389,13176,Rent,0,1,2010-02-20 00:00,389,DW-LoZnnLbuhFXsX-7773@wp.pl
390,9643,Rent,0,1,2010-02-20 00:00,390,DW-qikBAxsxfuuJYeX-3459@tutanota.com
391,27103,Rent,0,1,2010-02-20 00:00,391,DW-hVBxhYizHlFZHlVR-3459@tutanota.com
392,6609,Rent,0,1,2010-02-20 00:00,392,DW-AFxWkrvgc-0097@hotmail.com
393,1094463,Buy,0,1,2010-02-20 00:00,393,DW-sTMbjkXn-9843@live.com
394,4417484,Buy,1,1,2010-02-21 00:00,394,DW-DVnRlmOkxek-0703@me.com
395,5403179,Buy,1,1,2010-02-21 00:00,395,DW-TuHPaYqs-7091@onet.pl
396,6283,Rent,0,1,2010-02-21 00:00,396,DW-dMsSGSrzElDkeNY-8161@me.com
397,3635696,Buy,0,1,2010-02-21 15:05,397,DW-RwBnpSdSG-1473@protonmail.com
398,31447,Rent,0,1,2010-02-21 00:00,398,DW-ZYzPWizzE-0754@inbox.lv
399,14280,Rent,0,1,2010-02-21 00:00,399,DW-faeOojwooNmInz-5214@gmx.com
400,985921,Buy,0,1,2010-02-21 11:44,400,DW-kKASVpTDJyJqBTY-1112@onet.pl
401,1644605,Buy,0,0,2010-02-21 06:36,401,DW-kJNAkocLTWzSt-0970@o2.pl
402,4820387,Buy,0,0,2010-02-21 08:47,402,DW-uXJsLbaJed-5197@yahoo.com
403,7014,Rent,0,1,2010-02-22 00:00,403,DW-OCBOMfWVMBinR-8715@onet.pl
404,7378603,Buy,1,1,2010-02-22 00:00,404,DW-PrQRMCsRdIQCqc-3441@aol.com
405,16204,Rent,0,1,2010-02-22 00:00,405,DW-hOjpnbvvDA-1369@outlook.com
406,6082446,Buy,0,1,2010-02-22 00:00,406,DW-GFmIyWmopTWWcIlm-2530@aol.com
407,1863685,Buy,0,1,2010-02-22 12:28,407,DW-nEcWJuTBlKY-7722@hotmail.com
408,2862,Rent,1,1,2010-02-22 00:00,408,DW-GtORXHlGYbs-0084@o2.pl
409,5888307,Buy,0,1,2010-02-22 00:00,409,DW-HFUkXhXY-9843@me.com
410,21178,Rent,1,0,2010-02-22 00:00,410,DW-NDcwksLHaaSJ-3829@gmx.com
411,7926,Rent,1,1,2010-02-22 08:51,411,DW-lnyWEDsIoA-1695@outlook.com
412,28437,Rent,0,1,2010-02-22 00:00,412,DW-dQSNfhHfcoT-5567@icloud.com
413,1173957,Buy,0,1,2010-02-23 00:00,413,DW-BQFYlNXQJDEa-1392@gmail.com
414,11160,Rent,1,1,2010-02-23 00:00,414,DW-ulHVCXDlHYHkhzv-4247@protonmail.com
415,1755871,Buy,0,1,2010-02-23 00:00,415,DW-BQccCDAbFzDQB-2358@yahoo.com
416,35805,Rent,0,1,2010-02-23 00:00,416,DW-mnbekFZjxjdZwWkA-9019@outlook.com
417,12256,Rent,0,1,2010-02-23 00:00,417,DW-RrIqdNrYN-2030@protonmail.com
418,24593,Rent,0,1,2010-02-23 15:39,418,DW-YquISWWKr-4655@mail.com
419,13072,Rent,0,1,2010-02-24 00:00,419,DW-ToYtMTwEYmoIC-4672@onet.pl
420,3539593,Buy,1,1,2010-02-24 00:00,420,DW-ZOpsSjHmfzpZEJc-4901@zoho.com
421,7959076,Buy,0,1,2010-02-24 00:00,421,DW-VNjbUIeLBaoJLI-7952@op.pl
422,26865,Rent,0,1,2010-02-24 18:45,422,DW-lNUrsxeRqrTEScI-2908@wp.pl
423,2515977,Buy,0,1,2010-02-24 00:00,423,DW-igmzxNvdjZHST-7965@live.com
424,16019,Rent,1,1,2010-02-24 00:00,424,DW-MPjfOZoR-2304@gmx.com
425,4510665,Buy,0,1,2010-02-24 00:00,425,DW-RrIqdNrYN-2030@protonmail.com
426,4556,Rent,1,1,2010-02-25 00:00,426,DW-lnyWEDsIoA-1695@outlook.com
427,4363982,Buy,1,1,2010-02-25 08:41,427,DW-VbaWlzVirnae-5304@icloud.com
428,18692,Rent,0,1,2010-02-25 00:00,428,DW-mZLCBWdKQ-1757@onet.pl
429,1692268,Buy,0,1,2010-02-25 00:00,429,DW-DVnRlmOkxek-0703@me.com
430,32513,Rent,0,1,2010-02-25 00:00,430,DW-uoUViyTHFuOiOI-0563@icloud.com
431,30529,Rent,0,1,2010-02-25 00:00,431,DW-yVTSiyMIGDNwtQVI-2548@inbox.lv
432,3942,Rent,0,1,2010-02-26 00:00,432,DW-rVBLWCgnFQxdTLdi-6172@icloud.com
433,4720038,Buy,0,1,2010-02-26 00:00,433,DW-esLdhpswKoaBkz-7709@tutanota.com
434,12214,Rent,0,1,2010-02-26 00:00,434,DW-PccPmTnupYrFDbTY-6849@interia.pl
435,9575,Rent,0,1,2010-02-26 00:00,435,DW-fMrgEApdRaAuj-4943@interia.pl
436,795747,Buy,0,1,2010-02-26 00:00,436,DW-nYVXSRXiE-7541@op.pl
437,7683376,Buy,0,1,2010-02-26 00:00,437,DW-yXdfwOrlWW-4477@tutanota.com
438,5359,Rent,0,1,2010-02-26 00:00,438,DW-lGlMpPNne-3924@inbox.lv
439,8430,Rent,0,1,2010-02-27 00:00,439,DW-gNaLEvwEcDPgCH-1936@protonmail.com
440,4362514,Buy,0,0,2010-02-27 00:00,440,DW-kjTgjVTRTOEvL-3615@op.pl
441,10065,Rent,1,1,2010-02-27 00:00,441,DW-FNUtYKVNQie-0121@mail.com
442,16701,Rent,1,0,2010-02-27 07:00,442,DW-GnLfxmrT-5892@yahoo.com
443,16019,Rent,0,1,2010-02-27 17:13,443,DW-xHrlUaFPoRdMyYuc-5841@aol.com
444,657895,Buy,0,1,2010-02-28 16:50,444,DW-pQqSVlPx-9250@gmx.com
445,2220922,Buy,0,1,2010-02-28 00:00,445,DW-ZSggpKoOiEqt-3565@zoho.com
446,1528,Rent,0,1,2010-02-28 00:00,446,DW-ukLUPzBD-5352@yahoo.com
447,1535794,Buy,0,0,2010-02-28 00:00,447,DW-HUKBpcPrjY-6493@hotmail.com
448,3981574,Buy,0,1,2010-02-28 00:00,448,DW-tlJbrZTINrTnb-8207@zoho.com
449,190450,Buy,0,0,2010-02-28 00:00,449,DW-qOSKSQcHvXX-6679@tutanota.com
450,27896,Rent,0,1,2010-02-28 00:00,450,DW-pHFxCMUCH-8750@live.com
451,9481,Rent,0,1,2010-02-28 00:00,451,DW-nglTOAIJrmIUJXd-0309@o2.pl
452,1076063,Buy,0,1,2010-03-01 00:00,452,DW-UOxeLdakMi-9157@hotmail.com
453,5412,Rent,0,1,2010-03-01 00:00,453,DW-DCtyPSadjyKO-8044@inbox.lv
454,1342230,Buy,0,1,2010-03-01 00:00,454,DW-TuHPaYqs-7091@onet.pl
455,6931070,Buy,0,1,2010-03-02 08:38,455,DW-nglTOAIJrmIUJXd-0309@o2.pl
456,4681009,Buy,1,1,2010-03-02 00:00,456,DW-cNMOnDmqcKUYOs-2465@o2.pl
457,84717,Buy,1,1,2010-03-02 12:10,457,DW-ZpXELxXObJG-7727@protonmail.com
458,1450494,Buy,0,1,2010-03-03 00:00,458,DW-faeOojwooNmInz-5214@gmx.com
459,42399,Rent,0,1,2010-03-03 00:00,459,DW-BXTyCVaFkojx-4147@protonmail.com
460,25009,Rent,1,1,2010-03-03 00:00,460,DW-INCsFVjM-7136@me.com
461,3312347,Buy,0,1,2010-03-03 00:00,461,DW-UzxmHbaLuZsPaEp-8391@live.com
462,3166913,Buy,1,1,2010-03-03 00:00,462,DW-mjgJObggIpduk-2885@gmx.com
463,1182195,Buy,0,1,2010-03-03 06:40,463,DW-kKASVpTDJyJqBTY-1112@onet.pl
464,17845,Rent,0,1,2010-03-03 00:00,464,DW-LxdnxWVTPmReOV-0573@outlook.com
465,2956511,Buy,0,1,2010-03-04 00:00,465,DW-iLWtJtjtOhUBy-8464@yandex.com
466,5427317,Buy,0,1,2010-03-04 00:00,466,DW-kkxqgIxiK-2203@icloud.com
467,17747,Rent,0,1,2010-03-04 00:00,467,DW-PccPmTnupYrFDbTY-6849@interia.pl
468,2572573,Buy,1,1,2010-03-04 00:00,468,DW-jdqImdhAO-3054@gmx.com
469,2050467,Buy,0,1,2010-03-04 00:00,469,DW-wwyCkIhHpqy-4476@icloud.com
470,1567977,Buy,0,1,2010-03-04 08:30,470,DW-cPoCpxGxNFsPllbp-2239@zoho.com
471,630964,Buy,0,1,2010-03-04 00:00,471,DW-ZSggpKoOiEqt-3565@zoho.com
472,4662539,Buy,0,1,2010-03-04 00:00,472,DW-UzxmHbaLuZsPaEp-8391@live.com
473,8981,Rent,0,1,2010-03-04 00:00,473,DW-XnPljYlKmKqUQaU-4555@live.com
474,17066,Rent,1,1,2010-03-04 00:00,474,DW-rVBLWCgnFQxdTLdi-6172@icloud.com
475,2585593,Buy,0,1,2010-03-04 14:31,475,DW-NDcwksLHaaSJ-3829@gmx.com
476,6976,Rent,0,1,2010-03-04 00:00,476,DW-ToYtMTwEYmoIC-4672@onet.pl
477,27629,Rent,0,1,2010-03-05 00:00,477,DW-oQSgdwPqcQUiJap-2337@icloud.com
478,4240,Rent,0,1,2010-03-05 00:00,478,DW-ZekpZUdcvL-5712@inbox.lv
479,43383,Rent,1,1,2010-03-05 00:00,479,DW-UZrvLQPGsfrhUALE-3339@o2.pl
480,10793,Rent,1,1,2010-03-05 00:00,480,DW-qfKbTczamVpf-0159@gmx.com
481,25432,Rent,0,1,2010-03-05 00:00,481,DW-NDotOEavshBzE-5889@wp.pl
482,3348722,Buy,0,1,2010-03-05 00:00,482,DW-WQaklpLk-5052@mail.com
483,2001225,Buy,1,1,2010-03-05 00:00,483,DW-izmLIJFO-1083@inbox.lv
484,4386,Rent,1,1,2010-03-05 15:36,484,DW-lNUrsxeRqrTEScI-2908@wp.pl
485,12387,Rent,0,1,2010-03-05 00:00,485,DW-HFUkXhXY-9843@me.com
486,30059,Rent,1,1,2010-03-05 00:00,486,DW-rVBLWCgnFQxdTLdi-6172@icloud.com
487,4734330,Buy,0,1,2010-03-05 12:04,487,DW-GFmIyWmopTWWcIlm-2530@aol.com
488,29886,Rent,0,1,2010-03-05 00:00,488,DW-zKXzCrLcvE-1891@zoho.com
489,17724,Rent,0,1,2010-03-05 00:00,489,DW-ncShbjxDmlzx-0460@tutanota.com
490,12596,Rent,0,1,2010-03-06 00:00,490,DW-yRbXSJesBZuIw-0889@wp.pl
491,8500708,Buy,0,1,2010-03-06 00:00,491,DW-nYVXSRXiE-7541@op.pl
492,219468,Buy,0,1,2010-03-06 00:00,492,DW-JfQlQytxgcF-2116@gmail.com
493,1300597,Buy,0,0,2010-03-06 00:00,493,DW-FNUtYKVNQie-0121@mail.com
494,9696,Rent,0,1,2010-03-06 00:00,494,DW-BQFYlNXQJDEa-1392@gmail.com
495,10320,Rent,1,1,2010-03-06 00:00,495,DW-MEQsZwewxX-4273@outlook.com
496,32493,Rent,1,1,2010-03-06 08:10,496,DW-mjgJObggIpduk-2885@gmx.com
497,1481316,Buy,0,1,2010-03-07 00:00,497,DW-fMrgEApdRaAuj-4943@interia.pl
498,1220529,Buy,0,1,2010-03-07 00:00,498,DW-GWCwBrDuIhtBpXsw-4102@aol.com
499,5965714,Buy,0,1,2010-03-07 06:44,499,DW-ZPGpkNyYkrX-1756@onet.pl
500,516463,Buy,1,1,2010-03-07 00:00,500,DW-broVFcjFHsBwhf-6266@op.pl
501,1113687,Buy,0,1,2010-03-07 00:00,501,DW-zKXzCrLcvE-1891@zoho.com
502,367629,Buy,1,0,2010-03-07 00:00,502,DW-DcMNRobCQNs-4497@wp.pl
503,494247,Buy,0,1,2010-03-07 11:16,503,DW-NjSvNDWzgZiAqRSb-3901@live.com
504,1567673,Buy,1,1,2010-03-07 00:00,504,DW-DVnRlmOkxek-0703@me.com
505,87176,Buy,0,1,2010-03-07 00:00,505,DW-ToYtMTwEYmoIC-4672@onet.pl
506,11407,Rent,1,0,2010-03-07 00:00,506,DW-jwpXoVBgVkAQKrl-1834@wp.pl
507,1695,Rent,1,1,2010-03-08 00:00,507,DW-AFxWkrvgc-0097@hotmail.com
508,3372105,Buy,1,1,2010-03-08 00:00,508,DW-ukLUPzBD-5352@yahoo.com
509,8294,Rent,0,1,2010-03-08 00:00,509,DW-ABCfzhsqSCjt-7969@protonmail.com
510,1581034,Buy,0,1,2010-03-08 00:00,510,DW-XuWMdzXexUnrleF-8017@aol.com
511,2968393,Buy,1,1,2010-03-09 08:23,511,DW-AblMqwiYhVS-9046@yandex.com
512,3300,Rent,0,1,2010-03-09 00:00,512,DW-wYiFTXoOgzTw-9998@gmail.com
513,17086,Rent,0,1,2010-03-09 00:00,513,DW-hfgMINRuPdjXNvD-8104@tutanota.com
514,13153,Rent,1,1,2010-03-09 00:00,514,DW-lQaSufPKkvcIkkOw-3492@protonmail.com
515,3782343,Buy,0,1,2010-03-10 00:00,515,DW-bJddbbkuCCXH-5719@icloud.com
516,16512,Rent,0,1,2010-03-10 09:50,516,DW-bjSkUtZwKSa-7281@gmx.com
517,39737,Rent,0,0,2010-03-10 00:00,517,DW-UOxeLdakMi-9157@hotmail.com
518,17266,Rent,0,1,2010-03-10 09:28,518,DW-PEfNalgsZcYdbtZ-7503@aol.com
519,1928242,Buy,0,1,2010-03-10 00:00,519,DW-wcYzermqr-3913@outlook.com
520,11034,Rent,0,1,2010-03-10 00:00,520,DW-LaBjdmMpAtM-6344@hotmail.com
521,5829945,Buy,0,1,2010-03-10 00:00,521,DW-BuElYhNRvSBT-8468@o2.pl
522,2610705,Buy,0,1,2010-03-10 00:00,522,DW-HFdpqCuH-0469@yandex.com
523,1876510,Buy,0,1,2010-03-10 00:00,523,DW-emPThJoPVKJjrM-7709@tutanota.com
524,1015486,Buy,0,1,2010-03-10 00:00,524,DW-WfCCOzpNnZ-1907@yahoo.com
525,562247,Buy,1,1,2010-03-11 00:00,525,DW-tZRKVHnSnf-5038@yahoo.com
526,4479674,Buy,1,1,2010-03-11 06:37,526,DW-ABCfzhsqSCjt-7969@protonmail.com
527,15904,Rent,0,1,2010-03-11 00:00,527,DW-igmzxNvdjZHST-7965@live.com
528,19284,Rent,1,0,2010-03-11 00:00,528,DW-hVBxhYizHlFZHlVR-3459@tutanota.com
529,1077138,Buy,0,0,2010-03-11 00:00,529,DW-uXJsLbaJed-5197@yahoo.com
530,9207434,Buy,0,1,2010-03-11 00:00,530,DW-jdqImdhAO-3054@gmx.com
531,33865,Rent,0,1,2010-03-11 06:48,531,DW-EVqaFpufetIHakYv-4085@op.pl
532,627400,Buy,0,1,2010-03-11 00:00,532,DW-kjTgjVTRTOEvL-3615@op.pl
533,8248,Rent,0,1,2010-03-11 19:30,533,DW-iLWtJtjtOhUBy-8464@yandex.com
534,20168,Rent,1,1,2010-03-11 07:56,534,DW-DiHvHWth-9479@aol.com
535,24926,Rent,0,1,2010-03-12 00:00,535,DW-cNMOnDmqcKUYOs-2465@o2.pl
536,7651,Rent,0,1,2010-03-12 00:00,536,DW-IMWxVxpNiPBAxEDs-5399@gmail.com
537,3495560,Buy,0,0,2010-03-12 06:49,537,DW-uzKmqFzJjQiodaT-5678@hotmail.com
538,5550,Rent,0,1,2010-03-12 11:25,538,DW-wHYNwvWYSbKB-0659@tutanota.com
539,9923,Rent,0,1,2010-03-12 00:00,539,DW-hhmaPPDWaYArNMx-3763@interia.pl
540,2004393,Buy,0,1,2010-03-13 00:00,540,DW-ToYtMTwEYmoIC-4672@onet.pl
541,1395837,Buy,0,1,2010-03-13 00:00,541,DW-oQSgdwPqcQUiJap-2337@icloud.com
542,1709064,Buy,0,1,2010-03-13 07:27,542,DW-wYiFTXoOgzTw-9998@gmail.com
543,8645,Rent,0,1,2010-03-13 00:00,543,DW-vRHTSgKW-1983@wp.pl
544,22306,Rent,1,1,2010-03-13 09:50,544,DW-YTOaznQR-9168@live.com
545,3090609,Buy,1,1,2010-03-13 00:00,545,DW-BGOjFgFMY-3852@tutanota.com
546,5961,Rent,1,1,2010-03-13 00:00,546,DW-KXSRvktMKElkaEG-0140@yandex.com
547,19602,Rent,0,1,2010-03-13 10:04,547,DW-MdeNsdoCdUwp-6840@interia.pl
548,879387,Buy,1,1,2010-03-13 00:00,548,DW-DVnRlmOkxek-0703@me.com
